"Partido","Numero Lista","Nombre Lista","Distrito","Cargo","Nombre","Posicion"
"ALIANZA FRENTE POPULAR","501","A - PROTAGONISMO Y PARTICIPACION","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","MONZON, OSCAR ADOLFO","1"
"ALIANZA FRENTE POPULAR","501","A - PROTAGONISMO Y PARTICIPACION","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","GOMEZ DEL JUNCO, LILIANA BEATRIZ","1"
"ALIANZA FRENTE POPULAR","501","A - PROTAGONISMO Y PARTICIPACION","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","ESCOTORIN, RAMIRO DANIEL","2"
"ALIANZA FRENTE PARA LA VICTORIA","502","A - CELESTE Y BLANCA K NESTOR KIRCHNER","SALTA","DIPUTADO NACIONAL TITULAR","DAVID, NESTOR JAVIER","1"
"ALIANZA FRENTE PARA LA VICTORIA","502","A - CELESTE Y BLANCA K NESTOR KIRCHNER","SALTA","DIPUTADO NACIONAL TITULAR","KOSINER, PABLO FRANCISCO JUAN","2"
"ALIANZA FRENTE PARA LA VICTORIA","502","A - CELESTE Y BLANCA K NESTOR KIRCHNER","SALTA","DIPUTADO NACIONAL TITULAR","MARTINICH, GABRIELA EVANGELINA","3"
"ALIANZA FRENTE PARA LA VICTORIA","502","A - CELESTE Y BLANCA K NESTOR KIRCHNER","SALTA","DIPUTADO NACIONAL TITULAR","BONETTO, NOELIA EDITH","4"
"ALIANZA FRENTE PARA LA VICTORIA","502","A - CELESTE Y BLANCA K NESTOR KIRCHNER","SALTA","DIPUTADO NACIONAL SUPLENTE","SEGURA GIMENEZ, DANIEL ALEJANDRO","1"
"ALIANZA FRENTE PARA LA VICTORIA","502","A - CELESTE Y BLANCA K NESTOR KIRCHNER","SALTA","DIPUTADO NACIONAL SUPLENTE","CALABRO, HECTOR MIGUEL","2"
"ALIANZA FRENTE PARA LA VICTORIA","502","A - CELESTE Y BLANCA K NESTOR KIRCHNER","SALTA","DIPUTADO NACIONAL SUPLENTE","CABEZAS, ROSSANA LIA","3"
"ALIANZA FRENTE PARA LA VICTORIA","502","A - CELESTE Y BLANCA K NESTOR KIRCHNER","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","CORNEJO, HERNAN HIPOLITO","1"
"ALIANZA FRENTE PARA LA VICTORIA","502","A - CELESTE Y BLANCA K NESTOR KIRCHNER","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","LOUTAIF, JULIO CESAR","1"
"ALIANZA FRENTE PARA LA VICTORIA","502","A - CELESTE Y BLANCA K NESTOR KIRCHNER","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","LEGUINA, MARCELA DEL VALLE","2"
"ALIANZA FRENTE PARA LA VICTORIA","502","B - NESTOR VIVE SOMOS EL PROYECTO","SALTA","DIPUTADO NACIONAL TITULAR","VILARIÑO, JOSE ANTONIO","1"
"ALIANZA FRENTE PARA LA VICTORIA","502","B - NESTOR VIVE SOMOS EL PROYECTO","SALTA","DIPUTADO NACIONAL TITULAR","ASTUN, MARCELO FERNANDO","2"
"ALIANZA FRENTE PARA LA VICTORIA","502","B - NESTOR VIVE SOMOS EL PROYECTO","SALTA","DIPUTADO NACIONAL TITULAR","NAVARRO, ALEJANDRA BEATRIZ","3"
"ALIANZA FRENTE PARA LA VICTORIA","502","B - NESTOR VIVE SOMOS EL PROYECTO","SALTA","DIPUTADO NACIONAL TITULAR","VASQUEZ GARECA, ROBERTO ELEUTERIO","4"
"ALIANZA FRENTE PARA LA VICTORIA","502","B - NESTOR VIVE SOMOS EL PROYECTO","SALTA","DIPUTADO NACIONAL SUPLENTE","FERNANDEZ, ELIA","1"
"ALIANZA FRENTE PARA LA VICTORIA","502","B - NESTOR VIVE SOMOS EL PROYECTO","SALTA","DIPUTADO NACIONAL SUPLENTE","USTAREZ COLQUE, JUSTINO","2"
"ALIANZA FRENTE PARA LA VICTORIA","502","B - NESTOR VIVE SOMOS EL PROYECTO","SALTA","DIPUTADO NACIONAL SUPLENTE","ETCHART, RAUL ALEJANDRO","3"
"ALIANZA FRENTE PARA LA VICTORIA","502","B - NESTOR VIVE SOMOS EL PROYECTO","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","LEAVY, SERGIO NAPOLEON","1"
"ALIANZA FRENTE PARA LA VICTORIA","502","B - NESTOR VIVE SOMOS EL PROYECTO","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","GOMEZ, ROMULA DINA","1"
"ALIANZA FRENTE PARA LA VICTORIA","502","B - NESTOR VIVE SOMOS EL PROYECTO","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","VILLA, JESUS RAMON","1"
"ALIANZA PROGRESISTAS","503","L - SALTA POR LA IGUALDAD","SALTA","DIPUTADO NACIONAL TITULAR","POSTIGLIONE GARCIA, MARIA LAURA","1"
"ALIANZA PROGRESISTAS","503","L - SALTA POR LA IGUALDAD","SALTA","DIPUTADO NACIONAL TITULAR","ZIGARAN, JORGE FEDERICO","2"
"ALIANZA PROGRESISTAS","503","L - SALTA POR LA IGUALDAD","SALTA","DIPUTADO NACIONAL TITULAR","GARECA, MALVINA MERCEDES","3"
"ALIANZA PROGRESISTAS","503","L - SALTA POR LA IGUALDAD","SALTA","DIPUTADO NACIONAL TITULAR","LOVERA, LUIS NESTOR","4"
"ALIANZA PROGRESISTAS","503","L - SALTA POR LA IGUALDAD","SALTA","DIPUTADO NACIONAL SUPLENTE","LIMACHI, DARIO CRISTIAN","1"
"ALIANZA PROGRESISTAS","503","L - SALTA POR LA IGUALDAD","SALTA","DIPUTADO NACIONAL SUPLENTE","GONZALEZ MONTENEGRO, SANDRA YANINA","2"
"ALIANZA PROGRESISTAS","503","L - SALTA POR LA IGUALDAD","SALTA","DIPUTADO NACIONAL SUPLENTE","PALARIK, IGNACIO DANIEL","3"
"ALIANZA PROGRESISTAS","503","L - SALTA POR LA IGUALDAD","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","MAIGUA, CARLOS FEDERICO","1"
"ALIANZA PROGRESISTAS","503","L - SALTA POR LA IGUALDAD","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","MORELLO, MARIA JOSEFINA","1"
"ALIANZA PROGRESISTAS","503","L - SALTA POR LA IGUALDAD","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","NOTARFRANCESCO, PEDRO JOSE","2"
"ALIANZA PROGRESISTAS","503","S - SEMBRANDO SOCIALISMO","SALTA","DIPUTADO NACIONAL TITULAR","MOREYRA, ERASMO GERMAN","1"
"ALIANZA PROGRESISTAS","503","S - SEMBRANDO SOCIALISMO","SALTA","DIPUTADO NACIONAL TITULAR","VELEIZAN, GABRIELA ELIZABETH","2"
"ALIANZA PROGRESISTAS","503","S - SEMBRANDO SOCIALISMO","SALTA","DIPUTADO NACIONAL TITULAR","SOLDEVILA, MIGUEL ALBERTO","3"
"ALIANZA PROGRESISTAS","503","S - SEMBRANDO SOCIALISMO","SALTA","DIPUTADO NACIONAL TITULAR","GARCIA, JESUS CARLOS","4"
"ALIANZA PROGRESISTAS","503","S - SEMBRANDO SOCIALISMO","SALTA","DIPUTADO NACIONAL SUPLENTE","FERRO, NANCY FABIANA","1"
"ALIANZA PROGRESISTAS","503","S - SEMBRANDO SOCIALISMO","SALTA","DIPUTADO NACIONAL SUPLENTE","NIEVAS YELICICH, ESTEBAN ARIEL","2"
"ALIANZA PROGRESISTAS","503","S - SEMBRANDO SOCIALISMO","SALTA","DIPUTADO NACIONAL SUPLENTE","ARIAS BOETSH, EDUARDO PABLO","3"
"ALIANZA PROGRESISTAS","503","S - SEMBRANDO SOCIALISMO","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","SORIA, JOSE ANTONIO DEL VALLE","1"
"ALIANZA PROGRESISTAS","503","S - SEMBRANDO SOCIALISMO","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","VAZQUEZ NUÑEZ, ALEJANDRA JESUS","1"
"ALIANZA PROGRESISTAS","503","S - SEMBRANDO SOCIALISMO","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","COINTTE, MARIANO ANDRES","2"
"ALIANZA PROGRESISTAS","503","S - SEMBRANDO SOCIALISMO","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","ROMERO, BETTINA INES","1"
"ALIANZA PROGRESISTAS","503","S - SEMBRANDO SOCIALISMO","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","BERNARD, MARCELO","2"
"ALIANZA PROGRESISTAS","503","S - SEMBRANDO SOCIALISMO","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","DEL VALLE, SILVIA RAQUEL","3"
"ALIANZA PROGRESISTAS","503","S - SEMBRANDO SOCIALISMO","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","SANSONE LEAVY, MARIA TERESITA","4"
"ALIANZA CAMBIEMOS SALTA","504","A - SALTA NOS UNE","SALTA","DIPUTADO NACIONAL SUPLENTE","DAPENA FERNANDEZ, JUAN LUCAS MARIO","1"
"ALIANZA CAMBIEMOS SALTA","504","A - SALTA NOS UNE","SALTA","DIPUTADO NACIONAL SUPLENTE","VEGA, DANIELA EVANGELINA","2"
"ALIANZA CAMBIEMOS SALTA","504","A - SALTA NOS UNE","SALTA","DIPUTADO NACIONAL SUPLENTE","VELEIZAN, JORGE ALBERTO","3"
"ALIANZA CAMBIEMOS SALTA","504","A - SALTA NOS UNE","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","GARROS MARTINEZ, MARIA CRISTINA","1"
"ALIANZA CAMBIEMOS SALTA","504","A - SALTA NOS UNE","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","SINGH KAUR, BIBIANA JASBEL","1"
"ALIANZA CAMBIEMOS SALTA","504","A - SALTA NOS UNE","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","GONZALEZ GUERRERO, CARLOS MIGUEL","2"
"ALIANZA CAMBIEMOS SALTA","504","C - EL NUEVO CAMINO","SALTA","DIPUTADO NACIONAL TITULAR","NANNI, MIGUEL","1"
"ALIANZA CAMBIEMOS SALTA","504","C - EL NUEVO CAMINO","SALTA","DIPUTADO NACIONAL TITULAR","MOISES, GLADYS ROSA","2"
"ALIANZA CAMBIEMOS SALTA","504","C - EL NUEVO CAMINO","SALTA","DIPUTADO NACIONAL TITULAR","ULLOA DE LA SERNA, ALVARO","3"
"ALIANZA CAMBIEMOS SALTA","504","C - EL NUEVO CAMINO","SALTA","DIPUTADO NACIONAL TITULAR","LUQUE, ADRIAN BARTOLOME","4"
"ALIANZA CAMBIEMOS SALTA","504","C - EL NUEVO CAMINO","SALTA","DIPUTADO NACIONAL SUPLENTE","CAZON, MARIA CRISTINA","1"
"ALIANZA CAMBIEMOS SALTA","504","C - EL NUEVO CAMINO","SALTA","DIPUTADO NACIONAL SUPLENTE","DI MARCO, FEDERICO EMMANUEL","2"
"ALIANZA CAMBIEMOS SALTA","504","C - EL NUEVO CAMINO","SALTA","DIPUTADO NACIONAL SUPLENTE","GOMEZ MATSUMOTO, KENJI ALEJANDRO","3"
"ALIANZA CAMBIEMOS SALTA","504","C - EL NUEVO CAMINO","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","COLLADO, JUAN MANUEL","1"
"ALIANZA CAMBIEMOS SALTA","504","C - EL NUEVO CAMINO","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","PESCADOR, DEBORA PAOLA","1"
"ALIANZA CAMBIEMOS SALTA","504","C - EL NUEVO CAMINO","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","NUÑEZ BURGOS, FEDERICO MARTIN","2"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","505","I - SALTA TRABAJA","SALTA","DIPUTADO NACIONAL TITULAR","IBARRA, JOSE ANTONIO","1"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","505","I - SALTA TRABAJA","SALTA","DIPUTADO NACIONAL TITULAR","TORRES, NORMA SUSANA","2"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","505","I - SALTA TRABAJA","SALTA","DIPUTADO NACIONAL TITULAR","MALDONADO CLAURE, RAMIRO","3"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","505","I - SALTA TRABAJA","SALTA","DIPUTADO NACIONAL TITULAR","DIB ASHUR, SERGIO ANTONIO","4"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","505","I - SALTA TRABAJA","SALTA","DIPUTADO NACIONAL SUPLENTE","LAFUENTE, TORCUATO FLAVIANO","1"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","505","I - SALTA TRABAJA","SALTA","DIPUTADO NACIONAL SUPLENTE","LLANES, RAQUEL CRISTINA","2"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","505","I - SALTA TRABAJA","SALTA","DIPUTADO NACIONAL SUPLENTE","SALDAÑO, RAUL ENRIQUE","3"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","505","I - SALTA TRABAJA","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","GUAYMAS, JORGE ANTONIO","1"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","505","I - SALTA TRABAJA","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","BARRIOS, CARLOS MARTIN","1"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","505","I - SALTA TRABAJA","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","NUÑEZ, MIRTA BEATRIZ","2"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","505","O - SALTA PARA TODOS","SALTA","DIPUTADO NACIONAL TITULAR","OLMEDO, ALFREDO HORACIO","1"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","505","O - SALTA PARA TODOS","SALTA","DIPUTADO NACIONAL TITULAR","MAURY, CARMEN EMILCE RAQUEL","2"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","505","O - SALTA PARA TODOS","SALTA","DIPUTADO NACIONAL TITULAR","FERNANDEZ MOLINA, JUAN EMILIO","3"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","505","O - SALTA PARA TODOS","SALTA","DIPUTADO NACIONAL TITULAR","GUTIERREZ, VICTOR HUGO","4"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","505","O - SALTA PARA TODOS","SALTA","DIPUTADO NACIONAL SUPLENTE","HERRERA, CLAUDIA SANDRA","1"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","505","O - SALTA PARA TODOS","SALTA","DIPUTADO NACIONAL SUPLENTE","LINARES STAMELAKO, JUAN PABLO","2"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","505","O - SALTA PARA TODOS","SALTA","DIPUTADO NACIONAL SUPLENTE","ARAMAYO, LILIANA LORENA","3"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","505","O - SALTA PARA TODOS","SALTA","DIPUTADO NACIONAL SUPLENTE","ZAPATA, CARLOS RAUL","1"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","505","O - SALTA PARA TODOS","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","ARROYO, ROMINA INES","1"
"ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA","505","O - SALTA PARA TODOS","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","MORENO, JULIO AURELIO","2"
"MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD","60","D - DIGNIDAD","SALTA","DIPUTADO NACIONAL TITULAR","TORRES, HUGO EDUARDO","1"
"MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD","60","D - DIGNIDAD","SALTA","DIPUTADO NACIONAL TITULAR","ARIAS, CELESTE ZULEMA","2"
"MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD","60","D - DIGNIDAD","SALTA","DIPUTADO NACIONAL TITULAR","RUIZ, CLEMENTE ORLANDO","3"
"MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD","60","D - DIGNIDAD","SALTA","DIPUTADO NACIONAL TITULAR","GUAYMAS, CORINA","4"
"MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD","60","D - DIGNIDAD","SALTA","DIPUTADO NACIONAL SUPLENTE","MARIN, FELIX ERNESTO","1"
"MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD","60","D - DIGNIDAD","SALTA","DIPUTADO NACIONAL SUPLENTE","FERNANDEZ, NOELIA BEATRIZ","2"
"MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD","60","D - DIGNIDAD","SALTA","DIPUTADO NACIONAL SUPLENTE","ESPINOZA, CARLOS JAIME","3"
"MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD","60","D - DIGNIDAD","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","REIFENBERG, JULIO NESTOR","1"
"MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD","60","D - DIGNIDAD","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","SANDIVARA VARGAS, NILDA MELANIA","1"
"MOVIMIENTO INDEPENDIENTE JUSTICIA Y DIGNIDAD","60","D - DIGNIDAD","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","FERREYRA, ISABEL SILVINA","2"
"DE TRABAJADORES POR EL SOCIALISMO","70","A - RENOVAR Y FORTALECER EL FRENTE","SALTA","DIPUTADO NACIONAL TITULAR","FEIJOO, TOMAS ERNESTO","1"
"DE TRABAJADORES POR EL SOCIALISMO","70","A - RENOVAR Y FORTALECER EL FRENTE","SALTA","DIPUTADO NACIONAL TITULAR","BALDERRAMA, ALICIA","2"
"DE TRABAJADORES POR EL SOCIALISMO","70","A - RENOVAR Y FORTALECER EL FRENTE","SALTA","DIPUTADO NACIONAL TITULAR","GUERRERO, SERGIO FRANCISCO","3"
"DE TRABAJADORES POR EL SOCIALISMO","70","A - RENOVAR Y FORTALECER EL FRENTE","SALTA","DIPUTADO NACIONAL TITULAR","CHOQUE, NATALIA NAHIR","4"
"DE TRABAJADORES POR EL SOCIALISMO","70","A - RENOVAR Y FORTALECER EL FRENTE","SALTA","DIPUTADO NACIONAL TITULAR","VILTE LAXI, MARIA CELESTE","1"
"DE TRABAJADORES POR EL SOCIALISMO","70","A - RENOVAR Y FORTALECER EL FRENTE","SALTA","DIPUTADO NACIONAL TITULAR","OLIVERA, JOSE MAXIMILIANO","2"
"DE TRABAJADORES POR EL SOCIALISMO","70","A - RENOVAR Y FORTALECER EL FRENTE","SALTA","DIPUTADO NACIONAL TITULAR","VALDIVIEZO, JUANA MARIBEL","3"
"DE TRABAJADORES POR EL SOCIALISMO","70","A - RENOVAR Y FORTALECER EL FRENTE","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","APARICIO, MARIA CRISTINA","1"
"DE TRABAJADORES POR EL SOCIALISMO","70","A - RENOVAR Y FORTALECER EL FRENTE","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","MACIAS, FEDERICO","1"
"DE TRABAJADORES POR EL SOCIALISMO","70","A - RENOVAR Y FORTALECER EL FRENTE","SALTA","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","VAZQUEZ, GUADALUPE MARIA LAURA","2"
"CRUZADA RENOVADORA","153","UNIDAD BLANCA","SAN JUAN","DIPUTADO NACIONAL TITULAR","AVELIN, NANCY BARBARITA","1"
"CRUZADA RENOVADORA","153","UNIDAD BLANCA","SAN JUAN","DIPUTADO NACIONAL TITULAR","AMARFIL, ROLANDO PEDRO","2"
"CRUZADA RENOVADORA","153","UNIDAD BLANCA","SAN JUAN","DIPUTADO NACIONAL TITULAR","BRIZUELA, GEORGINA IMELDA","3"
"CRUZADA RENOVADORA","153","UNIDAD BLANCA","SAN JUAN","DIPUTADO NACIONAL SUPLENTE","FUNES, ALBERTO CARLOS","1"
"CRUZADA RENOVADORA","153","UNIDAD BLANCA","SAN JUAN","DIPUTADO NACIONAL SUPLENTE","BUSTOS, ROLANDO ERNESTO","2"
"CRUZADA RENOVADORA","153","UNIDAD BLANCA","SAN JUAN","DIPUTADO NACIONAL SUPLENTE","NUÑEZ, DANIEL ROLANDO","3"
"CRUZADA RENOVADORA","153","UNIDAD BLANCA","SAN JUAN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","BEATRICE, EDUARDO CARLOS","1"
"CRUZADA RENOVADORA","153","UNIDAD BLANCA","SAN JUAN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","ROSAS, CLAUDIA INES","1"
"CRUZADA RENOVADORA","153","UNIDAD BLANCA","SAN JUAN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","PEREYRA, MARIA DORA","2"
"ALIANZA FRENTE PARA LA VICTORIA","501","LO MEJOR ESTA POR VENIR","SAN JUAN","DIPUTADO NACIONAL TITULAR","GIOJA, JOSE LUIS","1"
"ALIANZA FRENTE PARA LA VICTORIA","501","LO MEJOR ESTA POR VENIR","SAN JUAN","DIPUTADO NACIONAL TITULAR","CASELLES, GRACIELA MARIA","2"
"ALIANZA FRENTE PARA LA VICTORIA","501","LO MEJOR ESTA POR VENIR","SAN JUAN","DIPUTADO NACIONAL TITULAR","LIMA, WALTER ROGELIO","3"
"ALIANZA FRENTE PARA LA VICTORIA","501","LO MEJOR ESTA POR VENIR","SAN JUAN","DIPUTADO NACIONAL SUPLENTE","CUEVAS, CARLOS ADRIAN","1"
"ALIANZA FRENTE PARA LA VICTORIA","501","LO MEJOR ESTA POR VENIR","SAN JUAN","DIPUTADO NACIONAL SUPLENTE","MARTINEZ YANSON, EDUARDO","2"
"ALIANZA FRENTE PARA LA VICTORIA","501","LO MEJOR ESTA POR VENIR","SAN JUAN","DIPUTADO NACIONAL SUPLENTE","PEÑAFORT COLOMBI, GRACIANA IRMA RUTH","3"
"ALIANZA FRENTE PARA LA VICTORIA","501","LO MEJOR ESTA POR VENIR","SAN JUAN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","STRADA, TOMAS JOSE","1"
"ALIANZA FRENTE PARA LA VICTORIA","501","LO MEJOR ESTA POR VENIR","SAN JUAN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","ALCOBA, FRANCISCO","1"
"ALIANZA FRENTE PARA LA VICTORIA","501","LO MEJOR ESTA POR VENIR","SAN JUAN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","CASTRO, BEATRIZ MONICA","2"
"ALIANZA FRENTE PROGRESISTA POPULAR","502","AHORA EL PUEBLO","SAN JUAN","DIPUTADO NACIONAL TITULAR","ALVAREZ, RICARDO HORACIO","1"
"ALIANZA FRENTE PROGRESISTA POPULAR","502","AHORA EL PUEBLO","SAN JUAN","DIPUTADO NACIONAL TITULAR","WLNER, SARA PERLA","2"
"ALIANZA FRENTE PROGRESISTA POPULAR","502","AHORA EL PUEBLO","SAN JUAN","DIPUTADO NACIONAL TITULAR","MUGAS, HECTOR ANTONIO","3"
"ALIANZA FRENTE PROGRESISTA POPULAR","502","AHORA EL PUEBLO","SAN JUAN","DIPUTADO NACIONAL SUPLENTE","GODOY BRIGGS, GABRIELA","1"
"ALIANZA FRENTE PROGRESISTA POPULAR","502","AHORA EL PUEBLO","SAN JUAN","DIPUTADO NACIONAL SUPLENTE","EGUABURO, CESAR JOSE","2"
"ALIANZA FRENTE PROGRESISTA POPULAR","502","AHORA EL PUEBLO","SAN JUAN","DIPUTADO NACIONAL SUPLENTE","VEGA, HUGO JOSE","3"
"ALIANZA FRENTE PROGRESISTA POPULAR","502","AHORA EL PUEBLO","SAN JUAN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","BULA, CARLOS ALBERTO","1"
"ALIANZA FRENTE PROGRESISTA POPULAR","502","AHORA EL PUEBLO","SAN JUAN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","BUSTOS, ESTEBAN RODOLFO","1"
"ALIANZA FRENTE PROGRESISTA POPULAR","502","AHORA EL PUEBLO","SAN JUAN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","GUZMAN, EUGENIA ELENA","2"
"ALIANZA FRENTE PROGRESISTA POPULAR","502","PARTICIPACION","SAN JUAN","DIPUTADO NACIONAL TITULAR","VILANOVA, GERARDO ALEJANDRO","1"
"ALIANZA FRENTE PROGRESISTA POPULAR","502","PARTICIPACION","SAN JUAN","DIPUTADO NACIONAL TITULAR","ZIADE, OSCAR FELIPE","2"
"ALIANZA FRENTE PROGRESISTA POPULAR","502","PARTICIPACION","SAN JUAN","DIPUTADO NACIONAL TITULAR","BUSTOS, CELINA","3"
"ALIANZA FRENTE PROGRESISTA POPULAR","502","PARTICIPACION","SAN JUAN","DIPUTADO NACIONAL SUPLENTE","PAEZ, ALEJANDRO ALBERTO","1"
"ALIANZA FRENTE PROGRESISTA POPULAR","502","PARTICIPACION","SAN JUAN","DIPUTADO NACIONAL SUPLENTE","FAUTRIER, NELIDA BEATRIZ","2"
"ALIANZA FRENTE PROGRESISTA POPULAR","502","PARTICIPACION","SAN JUAN","DIPUTADO NACIONAL SUPLENTE","MARTIN, FELIPE ARTURO","3"
"ALIANZA FRENTE PROGRESISTA POPULAR","502","PARTICIPACION","SAN JUAN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","LLOVERAS, ERNESTO OMAR","1"
"ALIANZA FRENTE PROGRESISTA POPULAR","502","PARTICIPACION","SAN JUAN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","MUSCATELO, CECILIA PATRICIA","1"
"ALIANZA FRENTE PROGRESISTA POPULAR","502","PARTICIPACION","SAN JUAN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","VILA, GRACIELA ELENA","2"
"ALIANZA COMPROMISO CON SAN JUAN","503","","SAN JUAN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","CAMPOS MUÑOZ, ARMANDO RAMON","1"
"ALIANZA COMPROMISO CON SAN JUAN","503","","SAN JUAN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","SANCHEZ, LUCIA FRANCISCA","1"
"ALIANZA COMPROMISO CON SAN JUAN","503","","SAN JUAN","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","OLIVERA SALAZAR, NESTOR MANUEL","2"
"ALIANZA COMPROMISO CON SAN JUAN","503","EQUIPO CON FUTURO VERDE Y BLANCO","SAN JUAN","DIPUTADO NACIONAL TITULAR","CASTRO MOLINA, ENRIQUE NORBERTO","1"
"ALIANZA COMPROMISO CON SAN JUAN","503","EQUIPO CON FUTURO VERDE Y BLANCO","SAN JUAN","DIPUTADO NACIONAL TITULAR","PEÑALOZA MARIANETTI, MARIA FLORENCIA","2"
